event_candidate_id,stable_id,ticker_at_event,event_date,detected_event_type,evidence_date,evidence_form,evidence_item,evidence_url,evidence_summary,label_status,canonical_event_family,canonical_event_type,R,L,E,C,P,X,score_total,manual_grade,training_role,adjudication_note
CAND-12901166050253013492,permaticker:634253,CREVF,2026-02-06,bankruptcy_liquidation,2026-02-06,6-K,,https://www.sec.gov/Archives/edgar/data/1960208/000149315226005461/ex99-1.htm,"Nasdaq denied continued listing because Carbon Revolution failed the minimum shareholders' equity rule, had not filed its Form 20-F and could not demonstrate timely completion of a strategic transaction; trading was suspended and the company did not appeal. Going-concern uncertainty was disclosed, but no formal insolvency or liquidation was filed.",rejected,listing_status,equity_and_filing_noncompliance_not_bankruptcy,0,0,0,3,0,-3,0,rejected,rejected_false_positive,Severe financial and listing stress do not by themselves establish bankruptcy; reject the legal-event label until a court or company insolvency filing exists.
CAND-13811678460024611435,permaticker:640405,IVPR,2026-01-20,bankruptcy_liquidation,2026-01-21,8-K,3.01;8.01;9.01,https://www.sec.gov/Archives/edgar/data/1939365/000121390026006203/ea027354801ex99-1_inspire.htm,"Inspire's common stock moved to OTCQB, management described the change as supporting operating focus, and the company said it would continue SEC periodic and current reporting. Nearby filings show debt-for-equity exchanges and going-concern risk but no bankruptcy petition, court insolvency or liquidation.",rejected,listing_status,otc_transfer_and_financing_not_bankruptcy,0,0,0,3,0,-3,0,rejected,rejected_false_positive,"Debt cancellation language and liquidated-damages clauses are financing terms, not old-common cancellation or liquidation; reject the bankruptcy metadata label."
CAND-15843748112542731880,permaticker:639016,ECDA,2026-01-15,bankruptcy_liquidation,2026-01-15,8-K,,https://www.sec.gov/Archives/edgar/data/1922858/000143774926001367/ecda20260115c_8k.htm,"ECD Automotive described Nasdaq minimum-bid-price and market-value-of-listed-securities deficiencies, reverse splits and an equity line intended to restore listing compliance. The event-window filings contain no bankruptcy petition, court insolvency or liquidation.",rejected,listing_status,nasdaq_compliance_and_reverse_split_not_bankruptcy,0,0,0,3,0,-3,0,rejected,rejected_false_positive,Reject the bankruptcy/liquidation metadata label; the documented event is listing remediation and a reverse split.
CAND-14607675765516928852,permaticker:642096,BLMZF,2025-12-12,bankruptcy_liquidation,2025-12-09,6-K,,https://www.sec.gov/Archives/edgar/data/1984014/000198401425000028/form6k_nasdaq.txt,"Harrison Global received a Nasdaq determination after failing to regain the minimum bid price within the second 180-day compliance period. Nearby filings cover a reverse split, repurchase authorization and PIPE financing, not insolvency.",rejected,listing_status,minimum_bid_price_delisting_not_bankruptcy,0,0,0,3,0,-3,0,rejected,rejected_false_positive,Reject bankruptcy/liquidation and retain the contemporaneous low-price listing failure as a separate event.
CAND-10516904396981108101,permaticker:641447,DYCQ,2025-11-21,bankruptcy_liquidation,2025-11-26,10-Q,,https://www.sec.gov/Archives/edgar/data/1944212/000149315225025170/form10-q.htm,Dynamix is a SPAC whose filing describes redemption and eventual liquidation only as the contractual consequence if it fails to complete a business combination by its deadline. The conditional going-concern language does not establish a filed bankruptcy or current liquidation on the detector date.,rejected,spac_lifecycle,conditional_spac_redemption_not_bankruptcy,0,0,0,3,0,-3,0,rejected,rejected_false_positive,Reject the bankruptcy/liquidation label; a future SPAC deadline and cash redemption condition are not a present insolvency filing.
CAND-915348285501693306,permaticker:640217,BOWN,2025-11-03,bankruptcy_liquidation,2025-11-05,8-K,,https://www.sec.gov/Archives/edgar/data/1973056/000149315225020899/form8-k.htm,"Bowen Acquisition disclosed Nasdaq delisting for failing to maintain 400 total shareholders, followed by a hearing decision and trading suspension. No bankruptcy petition, court insolvency or liquidation was disclosed.",rejected,listing_status,shareholder_count_delisting_not_bankruptcy,0,0,0,3,0,-3,0,rejected,rejected_false_positive,Reject the bankruptcy/liquidation metadata label and retain the shareholder-count listing event only.
CAND-10875191629765919509,permaticker:631671,AMBIQ,2025-10-28,bankruptcy_liquidation,2025-10-21,6-K,,https://www.sec.gov/Archives/edgar/data/1937441/000207097925000044/ambi_form6-krequestforrj.htm,Ambipar Emergency Response disclosed that its parent and an affiliate sought judicial recovery in Brazil and that the company filed a concurrent U.S. Bankruptcy Code action in the Southern District of Texas; subsequent court relief protected group operations and assets while the Brazilian proceeding was considered.,verified,insolvency_restructuring,cross_border_court_supervised_insolvency,3,3,2,3,0,-1,10,A++,positive_boundary_after_import_review,"The contemporaneous company filing establishes court-supervised cross-border insolvency, but it does not establish cancellation or zero recovery for old ordinary shares."
CAND-13661504164440407555,permaticker:124542,FPAYQ,2025-10-24,bankruptcy_liquidation,2025-10-01,8-K,2.04;5.02;9.01,https://www.sec.gov/Archives/edgar/data/1397047/000121390025094752/ea0259570-8k_flex.htm,"FlexShopper disclosed continuing events of default, acceleration of approximately $164.5 million principal plus interest and fees, termination of its subsidiary's servicing role and an end to further advances. These facts establish severe debt default, not a bankruptcy filing on October 24; the later Chapter 11 petition was filed on December 22, 59 days after the detector date.",rejected,debt_distress,debt_acceleration_timing_mismatch_not_bankruptcy,0,0,0,3,0,-3,0,rejected,rejected_false_positive,Reject the dated bankruptcy label and reclassify the contemporaneous evidence as debt default/acceleration. Later bankruptcy evidence must not retroactively validate an earlier event date.
CAND-12067374798867287594,permaticker:638531,SELXF,2026-06-05,delisted,2026-05-22,6-K,,https://www.sec.gov/Archives/edgar/data/1990950/000121390026060373/ea0291993-6k_semilux.htm,"SemiLux received a Nasdaq staff determination after failing to cure the minimum bid price deficiency, lacking the $5 million stockholders' equity needed for a second compliance period and failing to file its 2025 Form 20-F. Suspension was scheduled while the company sought a hearing and extended stay.",verified,listing_status,forced_delisting_multiple_compliance_failures,2,0,1,3,0,-1,5,A,positive_material_after_import_review,"The forced delisting has multiple contemporaneous operating, capital and reporting causes. It is material but remains below A++ because the company sought appeal and the filing does not establish insolvency or old-common destruction."
CAND-3177042810586041116,permaticker:638201,BTMCQ,2026-05-22,delisted,2026-05-19,8-K,3.01,https://www.sec.gov/Archives/edgar/data/1901799/000119312526230708/d228011d8k.htm,"Bitcoin Depot and its subsidiaries filed Chapter 11 to conduct an orderly wind-down and asset sale. Nasdaq stated that the bankruptcy directly caused suspension and delisting under Rules 5101, 5110(b) and IM-5101-1; the company did not intend to appeal and warned of significant or complete investor loss.",verified,listing_status,bankruptcy_driven_delisting,3,3,2,3,0,-1,10,A++,positive_bankruptcy_cause_after_import_review,"This queue contains no separate Bitcoin Depot bankruptcy detector thread, so the bankruptcy-caused delisting carries the primary severe-event evidence. Keep below S until a confirmed plan or court order resolves old-common recovery."
CAND-2130812404065419076,permaticker:636650,SOPAQ,2026-05-20,delisted,2026-05-20,8-K,3.01,https://www.sec.gov/Archives/edgar/data/1817511/000149315226024495/form8-k.htm,"Society Pass disclosed that Nasdaq determined to delist its common stock because the company and a subsidiary had commenced Chapter 11 cases. This is a verified listing consequence of the already-adjudicated same-company, same-date bankruptcy event, not a second independent severe event.",verified,listing_status,bankruptcy_driven_delisting,3,3,2,3,0,-1,10,A++,linked_consequence_dedup_excluded,Link to CAND-14606774787152120897 in the same stable-security and event-date chain. Preserve the true delisting fact but exclude it from independent hard-label counts and training duplication.
CAND-1528108372717352916,permaticker:120389,GRP.U,2026-01-02,voluntarydelisting,2025-12-10,6-K,,https://www.sec.gov/Archives/edgar/data/1564538/000119312525314432/d48891dex991.htm,"Granite REIT voluntarily left NYSE because of persistently low U.S. trading volume, operating costs, administrative efficiency and structure simplification. Its units continued on the Toronto Stock Exchange and qualified for OTCQX trading from January 2, 2026.",verified,listing_status,voluntary_nyse_delisting_with_tsx_otcqx_continuity,1,0,1,3,0,-2,3,B,positive_boundary_after_import_review,"The loss of NYSE access is real, but continuing TSX primary trading and OTCQX access make this a listing consolidation rather than a severe negative corporate event."
CAND-9406979856763623961,permaticker:187407,HCYT,2022-06-13,reverse_split,2022-06-16,8-K,1.01;2.03;5.03,https://www.sec.gov/Archives/edgar/data/1591165/000149315222017007/form8-k.htm,"HCyte completed a 1-for-1,000 reverse split, leaving about 255,246 common shares outstanding while 494,579,117 preferred shares became convertible into about 494,579 post-split common shares. The same filing disclosed $272,500 of notes convertible at a 35% discount to the lowest recent trading price.",verified,equity_dilution,reverse_split_with_discounted_convertible_financing,2,0,2,3,1,-1,7,A,positive_material_after_import_review,"The split itself is proportional, but the contemporaneous discounted notes and preferred conversion overhang make the event materially different from an ordinary compliance-only reverse split."
CAND-12735214471810065060,permaticker:194610,ASTI,2022-01-31,reverse_split,2022-02-08,8-K,3.02;5.01;5.03,https://www.sec.gov/Archives/edgar/data/1350102/000107997322000129/asti_8k.htm,"Ascent Solar completed a 1-for-5,000 reverse split that reduced old common shares from about 23.74 billion to 4.81 million. Immediately afterward, convertible notes became 18.4 million post-split shares and preferred stock became another 7.4 million shares; 30.61 million shares were outstanding and one holder controlled 52.1%.",verified,equity_dilution,reverse_split_followed_by_extreme_debt_conversion_and_control_change,2,1,2,3,2,-1,9,A,positive_material_after_import_review,"Post-split conversions created roughly 25.8 million shares against only about 4.81 million split-adjusted old common shares and transferred majority voting control. This is a dilution/control event, not a mechanical split label."
CAND-15219049706342756542,permaticker:635953,PMCB,2021-07-12,reverse_split,2021-07-13,8-K,5.03,https://www.sec.gov/Archives/edgar/data/1157075/000168316821002921/pharmacyte_8k.htm,"PharmaCyte completed a 1-for-1,500 reverse split, proportionately reducing about 2.4 billion outstanding shares to about 1.6 million and reducing authorized common shares from 50 billion to 33,333,334. The company described the action as preparation for a national-exchange uplisting and future financing or strategic transactions.",verified,corporate_action,proportional_reverse_split_for_uplisting_preparation,1,0,1,3,0,-2,3,B,verified_boundary_after_import_review,"No contemporaneous issuance, holder-percentage change or destructive equity treatment was established. Keep the true action as a B boundary rather than a hard short label."
CAND-3868213760229611485,permaticker:108724,NCPL,2020-11-05,reverse_split,2020-11-05,8-K,2.01;5.03,https://www.sec.gov/Archives/edgar/data/1414767/000172186820000490/f2svstr8k110520.htm,"ValueSetters completed a 1-for-2,000 reverse split and changed its name to Netcapital immediately before a merger. About 416,590 split-adjusted shares remained before 1,666,360 merger shares were issued, producing about 2,082,950 total shares and the NCPL ticker transition.",verified,transaction_mechanics,reverse_split_as_merger_and_name_change_mechanic,1,0,1,3,0,-2,3,B,verified_boundary_after_import_review,The split is a verified transaction mechanic within a merger and ticker transition. It should not be learned as an independent negative or dilution signal.
